School ID,Name of School,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Network Manager,Collaborative Name,Safety Score,Family Involvement Score,Environment Score,Instruction Score,Leaders Score ,Teachers Score,Parent Engagement Score,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students),Average Teacher Attendance,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment,Community Area Name
610273,Ignance Paderewski Elementary Learning Academy,ES,2221 S Lawle Ave ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,31,,63,98,,,46,47,0.921,20.9,0.952,,,,130,SOUTH LAWLE
610384,Infinity Math Science and Technology High School,HS,3120 S Kostner Ave ,Chicago,IL,60623,West Side High School Network,WEST SIDE COLLABORATIVE,58,,66,65,,,51,48,0.922,7.5,0.96,29,84.4,55.7,388,SOUTH LAWLE
610078,Inter-American Elementary Magnet School,ES,851 W Waveland Ave ,Chicago,IL,60613,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,67,,50,51,,,51,47,0.962,3,0.962,,,,690,LAKE VIEW
609848,Ira F Aldridge Elementary School,ES,630 E 131st St ,Chicago,IL,60827,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,39,,36,39,,,49,46,0.929,49,0.963,,,,285,RIVERDALE
610532,Irene C. Hernandez Middle School for the Advancement of Science,MS,3510 W 55th St ,Chicago,IL,60632,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,34,34,27,27,28,27,,,0.955,14.8,0.962,,,,970,GAGE PARK
610125,Irma C Ruiz Elementary School,ES,2410 S Leavitt St ,Chicago,IL,60608,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,57,59,57,62,51,56,50,51,0.955,15.9,0.95,,,,916,LOWER WEST SIDE
610276,Irvin C Mollison Elementary School,ES,4415 S Dr Martin L King Jr Dr ,Chicago,IL,60653,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,44,,46,38,,,52,50,0.911,36.1,0.943,,,,244,GRAND BOULEVARD
610103,Isabelle C O'Keeffe Elementary School,ES,6940 S Merrill Ave ,Chicago,IL,60649,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,17,,28,29,,,40,43,0.921,24.6,0.946,,,,575,SOUTH SHORE
610256,Jackie Robinson Elementary School,ES,4225 S Lake Park Ave ,Chicago,IL,60653,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,,,,,,,45,47,0.905,47.9,0.938,,,,140,OAKLAND
609797,Jacob Beidler Elementary School,ES,3151 W Walnut St ,Chicago,IL,60612,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,63,,70,58,,,,,0.954,0.7,0.966,,,,411,EAST GARFIELD PARK
609766,Jacqueline B Vaughn Occupational High School,HS,4355 N Linder Ave ,Chicago,IL,60641,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,57,72,33,20,67,69,63,57,0.876,3.7,0.955,55.6,65.3,,203,PORTAGE PARK
609912,James B Farnsworth Elementary School,ES,5414 N Linder Ave ,Chicago,IL,60630,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,55,62,40,38,63,59,55,50,0.942,1.7,0.956,,,,574,JEFFERSON PARK
610070,James B McPherson Elementary School,ES,4728 N Wolcott Ave ,Chicago,IL,60640,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,71,,48,38,,,52,54,0.965,1.2,0.963,,,,695,LINCOLN SQUARE
610066,James E McDade Elementary Classical School,ES,8801 S Indiana Ave ,Chicago,IL,60619,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,99,,57,52,,,61,52,0.962,0,0.943,,,,199,CHATHAM
609803,James G Blaine Elementary School,ES,1420 W Grace St ,Chicago,IL,60613,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,99,,76,74,,,40,46,0.964,2.1,0.96,,,,923,LAKE VIEW
609983,James Hedges Elementary School,ES,4747 S Winchester Ave ,Chicago,IL,60609,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,22,,22,24,,,41,45,0.954,48.8,0.965,,,,845,NEW CITY
610047,James Madison Elementary School,ES,7433 S Dorchester Ave ,Chicago,IL,60619,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,39,,32,28,,,,,0.949,12.4,0.977,,,,317,SOUTH SHORE
610074,James Monroe Elementary School,ES,3651 W Schubert Ave ,Chicago,IL,60647,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,45,,26,22,,,47,47,0.951,22.1,0.958,,,,1125,LOGAN SQUARE
610200,James N Thorp Elementary School,ES,8914 S Buffalo Ave ,Chicago,IL,60617,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,32,,39,39,,,,,0.918,45.4,0.959,,,,449,SOUTH CHICAGO
610107,James Otis Elementary School,ES,525 N Armour St ,Chicago,IL,60622,Fulton Elementary Network,WEST SIDE COLLABORATIVE,83,92,67,58,92,94,54,54,0.955,3.2,0.965,,,,491,WEST TOWN
609891,James R Doolittle Jr Elementary School,ES,535 E 35th St ,Chicago,IL,60616,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,30,,25,46,,,44,47,0.914,134.8,0.947,,,,306,DOUGLAS
610044,James Russell Lowell Elementary School,ES,3320 W Hirsch St ,Chicago,IL,60651,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,39,,39,40,,,45,52,0.932,11.2,0.957,,,,593,HUMBOLDT PARK
610174,James Shields Elementary School,ES,4250 S Rockwell St ,Chicago,IL,60632,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,38,,57,58,,,50,50,0.97,13.9,0.97,,,,1834,BRIGHTON PARK
610213,James Wadsworth Elementary School,ES,6420 S University Ave ,Chicago,IL,60637,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,,,,,,,47,49,0.922,8,0.955,,,,277,WOODLAWN
610217,James Ward Elementary School,ES,2701 S Shields Ave ,Chicago,IL,60616,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,49,65,50,46,63,56,48,43,0.978,1.3,0.969,,,,492,ARMOUR SQUARE
610274,James Weldon Johnson Elementary School,ES,1420 S Albany Ave ,Chicago,IL,60623,AUSL Schools,WEST SIDE COLLABORATIVE,67,38,61,75,63,66,51,54,0.947,1.4,0.975,,,,365,NORTH LAWLE
609772,Jane Addams Elementary School,ES,10810 S Avenue H ,Chicago,IL,60617,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,56,50,44,46,47,44,53,53,0.96,5,0.968,,,,928,EAST SIDE
610093,Jane A Neil Elementary School,ES,8555 S Michigan Ave ,Chicago,IL,60619,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,42,41,27,28,40,36,52,53,0.889,5,0.946,,,,306,CHATHAM
609796,Jean Baptiste Beaubien Elementary School,ES,5025 N Laramie Ave ,Chicago,IL,60630,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,63,,49,47,,,,,0.957,7.4,0.963,,,,1181,JEFFERSON PARK
610031,Jean D Lafayette Elementary School,ES,2714 W Augusta Blvd ,Chicago,IL,60622,Fulton Elementary Network,WEST SIDE COLLABORATIVE,44,53,43,38,80,72,52,52,0.941,14.3,0.963,,,,474,WEST TOWN
610271,Jensen Elementary Scholastic Academy,ES,3030 W Harrison St ,Chicago,IL,60612,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,35,41,42,67,43,40,46,47,0.931,17.2,0.953,,,,364,EAST GARFIELD PARK
609932,Jesse Owens Elementary Community Academy,ES,12450 S State St ,Chicago,IL,60628,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,,,,,,,51,55,0.913,4.9,0.935,,,,340,WEST PULLMAN
610173,Jesse Sherwood Elementary School,ES,245 W 57th St ,Chicago,IL,60621,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,38,,47,58,,,51,56,0.92,3.9,0.955,,,,355,ENGLEWOOD
609942,Johann W von Goethe Elementary School,ES,2236 N Rockwell St ,Chicago,IL,60647,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,75,61,68,52,62,69,57,53,0.958,5.6,0.97,,,,786,LOGAN SQUARE
610216,John A Walsh Elementary School,ES,2015 S Peoria St ,Chicago,IL,60608,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,60,,70,91,,,48,53,0.951,2.9,0.953,,,,501,LOWER WEST SIDE
609789,John Barry Elementary School,ES,2828 N Kilbourn Ave ,Chicago,IL,60641,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,35,49,70,81,34,41,51,49,0.951,5.6,0.961,,,,800,HERMOSA
609894,John B Drake Elementary School,ES,2722 S King Dr ,Chicago,IL,60616,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,59,20,57,46,43,16,50,49,0.938,43.3,0.959,,,,249,DOUGLAS
610089,John B Murphy Elementary School,ES,3539 W Grace St ,Chicago,IL,60618,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,80,,75,59,,,58,54,0.956,1.9,0.963,,,,638,IRVING PARK
610243,John Calhoun North Elementary School,ES,2833 W Adams St ,Chicago,IL,60612,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,52,51,44,54,79,88,43,48,0.959,4.6,0.965,,,,328,EAST GARFIELD PARK
609829,John C Burroughs Elementary School,ES,3542 S Washtenaw Ave ,Chicago,IL,60632,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,50,55,39,38,71,53,50,45,0.956,0.2,0.961,,,,510,BRIGHTON PARK
609866,John C Coonley Elementary School,ES,4046 N Leavitt St ,Chicago,IL,60618,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,87,90,65,39,65,56,58,55,0.959,1.4,0.965,,,,668,NORTH CENTER
609893,John C Dore Elementary School,ES,6108 S Natoma Ave ,Chicago,IL,60638,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,74,67,69,79,57,51,58,46,0.956,10.8,0.967,,,,590,CLEARING
609959,John Charles Haines Elementary School,ES,247 W 23rd Pl ,Chicago,IL,60616,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,32,47,37,37,42,48,43,43,0.984,0.3,0.962,,,,664,ARMOUR SQUARE
610176,John D Shoop Math-Science Technical Academy Elementary School,ES,11140 S Bishop St ,Chicago,IL,60643,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,32,47,43,51,53,42,52,54,0.932,40.8,0.963,,,,553,MORGAN PARK
609898,John F Eberhart Elementary School,ES,3400 W 65th Pl ,Chicago,IL,60629,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,42,41,33,34,42,32,,,0.953,13.1,0.956,,,,1777,CHICAGO LAWN
609919,John Fiske Elementary School,ES,6145 S Ingleside Ave ,Chicago,IL,60637,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,13,24,37,55,40,35,47,50,0.929,37.1,0.917,,,,254,WOODLAWN
609718,John F Kennedy High School,HS,6325 W 56th St ,Chicago,IL,60638,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,53,30,32,27,22,24,,,0.83,22,0.947,24.4,53.3,52.9,1589,GARFIELD RIDGE
610263,John Foster Dulles Elementary School,ES,6311 S Calumet Ave ,Chicago,IL,60637,AUSL Schools,SOUTH SIDE COLLABORATIVE,42,22,53,42,32,21,51,55,0.941,28.2,0.973,,,,537,GREATER GRAND CROSSING
610228,John Greenleaf Whittier Elementary School,ES,1900 W 23rd St ,Chicago,IL,60608,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,65,,45,24,,,,,0.949,3.8,0.965,,,,409,LOWER WEST SIDE
609694,John Hancock College Preparatory High School,HS,4034 W 56th St ,Chicago,IL,60629,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,51,44,44,41,37,42,50,44,0.782,7.5,0.959,22.6,56.1,45.9,967,WEST ELSDON
609971,John Harvard Elementary School of Excellence,ES,7525 S Harvard ,Chicago,IL,60620,AUSL Schools,SOUTH SIDE COLLABORATIVE,51,24,61,61,43,36,47,55,0.93,8.7,0.96,,,,476,GREATER GRAND CROSSING
609975,John Hay Elementary Community Academy,ES,1018 N Laramie Ave ,Chicago,IL,60651,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,44,,49,61,,,52,55,0.929,30.8,0.971,,,,554,AUSTIN
609964,John H Hamline Elementary School,ES,4747 S Bishop St ,Chicago,IL,60609,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,33,24,29,43,17,33,44,47,0.944,7.5,0.957,,,,679,NEW CITY
610026,John H Kinzie Elementary School,ES,5625 S Mobile Ave ,Chicago,IL,60638,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,64,,49,54,,,50,48,0.954,14.9,0.953,,,,733,GARFIELD RIDGE
610207,John H Vanderpoel Elementary Magnet School,ES,9510 S Prospect Ave ,Chicago,IL,60643,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,74,,24,31,,,55,50,0.972,0.3,0.962,,,,317,BEVERLY
609782,John J Audubon Elementary School,ES,3500 N Hoyne Ave ,Chicago,IL,60618,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,95,73,75,60,60,65,61,47,0.962,4.5,0.967,,,,580,NORTH CENTER
610126,John J Pershing Elementary Humanities Magnet,ES,3113 S Rhodes Ave ,Chicago,IL,60616,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,,90,,,70,78,,,0.955,19.2,0.967,,,,258,DOUGLAS
610054,John L Marsh Elementary School,ES,9822 S Exchange Ave ,Chicago,IL,60617,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,72,53,53,39,55,48,50,55,0.957,5.4,0.955,,,,841,SOUTH DEERING
609723,John Marshall Metropolitan High School,HS,3250 W Adams St ,Chicago,IL,60624,West Side High School Network,WEST SIDE COLLABORATIVE,51,52,45,46,49,42,,,0.741,42.9,0.958,6.5,36.8,45.2,726,EAST GARFIELD PARK
609710,John M Harlan Community Academy High School,HS,9652 S Michigan Ave ,Chicago,IL,60628,Far South Side High School Network,FAR SOUTH SIDE COLLABORATIVE,,,,,,,,,0.812,21.6,0.944,5.9,47.9,55.7,1245,ROSELAND
609954,John Milton Gregory Elementary School,ES,3715 W Polk St ,Chicago,IL,60624,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,44,43,39,43,66,59,49,55,0.952,3.2,0.946,,,,323,EAST GARFIELD PARK
610180,John M Smyth Elementary School,ES,1059 W 13th St ,Chicago,IL,60608,Fulton Elementary Network,WEST SIDE COLLABORATIVE,37,,54,64,,,43,52,0.924,20.1,0.933,,,,475,NEAR WEST SIDE
610199,Johnnie Colemon Elementary Academy,ES,1441 W 119th St ,Chicago,IL,60643,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,60,,56,63,,,53,57,0.959,23.4,0.954,,,,266,WEST PULLMAN
610111,John Palmer Elementary School,ES,5051 N Kenneth Ave ,Chicago,IL,60630,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,75,,61,68,,,65,61,0.963,12.8,0.948,,,,919,ALBANY PARK
609775,John P Altgeld Elementary School,ES,1340 W 71st St ,Chicago,IL,60636,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,48,37,64,58,27,35,46,48,0.919,32.9,0.955,,,,527,WEST ENGLEWOOD
610184,John Spry Elementary Community School,ES,2400 S Marshall Blvd ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,66,59,70,67,52,43,46,48,0.962,5.9,0.974,,,,809,SOUTH LAWLE
610269,John T McCutcheon Elementary School,ES,4865 N Sheridan Rd ,Chicago,IL,60640,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,56,36,67,41,32,42,52,53,0.94,8.8,0.948,,,,355,UPTOWN
610130,John T Pirie Fine Arts & Academic Center Elementary School,ES,650 E 85th St ,Chicago,IL,60619,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,26,44,63,62,43,46,,,0.935,20.8,0.954,,,,384,CHATHAM
609864,John W Cook Elementary School,ES,8150 S Bishop St ,Chicago,IL,60620,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,,,,,,,45,47,0.94,26,0.94,,,,482,AUBURN GRESHAM
609937,John W Garvy Elementary School,ES,5225 N Oak Park Ave ,Chicago,IL,60656,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,60,70,50,51,51,55,56,49,0.953,10.2,0.965,,,,720,NORWOOD PARK
610225,John Whistler Elementary School,ES,11533 S Ada St ,Chicago,IL,60643,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,45,32,41,28,20,21,52,55,0.924,11.1,0.97,,,,375,WEST PULLMAN
609828,Jonathan Burr Elementary School,ES,1621 W Wabansia Ave ,Chicago,IL,60622,Fulton Elementary Network,WEST SIDE COLLABORATIVE,71,66,68,51,53,63,56,49,0.959,4.3,0.969,,,,348,WEST TOWN
610159,Jonathan Y Scammon Elementary School,ES,4201 W Henderson St ,Chicago,IL,60641,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,44,,21,20,,,48,44,0.959,8,0.953,,,,937,IRVING PARK
609865,Jordan Elementary Community School,ES,7414 N Wolcott Ave ,Chicago,IL,60626,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,61,31,57,49,17,15,52,51,0.956,16.4,0.951,,,,753,ROGERS PARK
610313,Jose De Diego Elementary Community Academy,ES,1313 N Claremont Ave ,Chicago,IL,60622,Fulton Elementary Network,WEST SIDE COLLABORATIVE,57,53,37,40,60,64,53,54,0.95,29,0.968,,,,869,WEST TOWN
609950,Josefa Ortiz De Dominguez Elementary School,ES,3000 S Lawle Ave ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,,69,,,48,54,51,55,0.958,3.6,0.97,,,,793,SOUTH LAWLE
610242,Joseph Brennemann Elementary School,ES,4251 N Clarendon Ave ,Chicago,IL,60613,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,50,56,55,59,41,54,53,59,0.965,13.7,0.977,,,,362,UPTOWN
609938,Joseph E Gary Elementary School,ES,3740 W 31st St ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,32,27,29,28,29,17,45,48,0.961,16.8,0.962,,,,1204,SOUTH LAWLE
610041,Josephine C Locke Elementary School,ES,2828 N Oak Park Ave ,Chicago,IL,60634,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,57,47,49,56,44,45,47,50,0.955,2.2,0.951,,,,1317,MONTCLARE
610015,Joseph Jungman Elementary School,ES,1746 S Miller St ,Chicago,IL,60608,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,36,34,56,53,20,43,48,49,0.964,5.3,0.963,,,,286,LOWER WEST SIDE
609925,Joseph Kellman Corporate Community Elementary School,ES,751 S Sacramento Blvd ,Chicago,IL,60612,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,58,68,42,45,37,50,59,57,0.952,4.4,0.958,,,,293,EAST GARFIELD PARK
610043,Joseph Lovett Elementary School,ES,6333 W Bloomingdale Ave ,Chicago,IL,60639,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,43,,32,22,,,49,45,0.954,16.1,0.954,,,,490,AUSTIN
610189,Joseph Stockton Elementary School,ES,4420 N Beacon St ,Chicago,IL,60640,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,37,,51,68,,,,,0.949,11,0.953,,,,462,UPTOWN
610218,Joseph Warren Elementary School,ES,9239 S Jeffery Ave ,Chicago,IL,60617,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,33,55,49,40,,,46,50,0.95,21.6,0.953,,,,328,CALUMET HEIGHTS
610019,Joshua D Kershaw Elementary School,ES,6450 S Lowe Ave ,Chicago,IL,60621,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,62,63,69,56,50,59,58,63,0.948,8.2,0.96,,,,262,ENGLEWOOD
610129,Josiah Pickard Elementary School,ES,2301 W 21st Pl ,Chicago,IL,60608,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,50,36,35,37,32,34,48,54,0.958,5.1,0.964,,,,656,LOWER WEST SIDE
610022,Joyce Kilmer Elementary School,ES,6700 N Greenview Ave ,Chicago,IL,60626,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,,43,,,43,42,49,51,0.96,15.6,0.969,,,,886,ROGERS PARK
610253,Julia C Lathrop Elementary School,ES,1440 S Christiana Ave ,Chicago,IL,60623,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,67,,58,26,,,40,50,0.905,113.5,0.955,,,,83,NORTH LAWLE
610000,Julia Ward Howe Elementary School of Excellence,ES,720 N Lorel Ave ,Chicago,IL,60644,AUSL Schools,WEST SIDE COLLABORATIVE,67,46,90,69,59,67,57,64,0.96,7.7,0.971,,,,576,AUSTIN
610280,Kate S Buckingham Special Education Center,ES,9207 S Phillips Ave ,Chicago,IL,60617,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,31,,24,20,,,,,0.834,116.9,0.944,,,,26,CALUMET HEIGHTS
610016,Kate S Kellogg Elementary School,ES,9241 S Leavitt St ,Chicago,IL,60620,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,76,,57,63,,,53,46,0.963,12,0.954,,,,283,BEVERLY
609716,Kelvyn Park High School,HS,4343 W Wrightwood Ave ,Chicago,IL,60639,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,32,28,32,28,19,43,,,0.744,12.9,0.945,16.7,54.1,35,1252,HERMOSA
609746,Kenwood Academy High School,HS,5015 S Blackstone Ave ,Chicago,IL,60615,South Side High School Network,SOUTH SIDE COLLABORATIVE,63,,48,56,,,,,0.884,5.9,0.953,26.8,69.5,79.7,1852,KENWOOD
609719,Lake View High School,HS,4015 N Ashland Ave ,Chicago,IL,60613,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,64,,52,43,,,49,43,0.877,8.5,0.962,36.6,81.4,62.8,1500,LAKE VIEW
610368,Langston Hughes Elementary School,ES,240 W 104th St ,Chicago,IL,60628,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,28,54,16,30,62,48,46,56,0.9,27.5,0.955,,,,424,ROSELAND
610033,LaSalle Elementary Language Academy,ES,1734 N Orleans St ,Chicago,IL,60614,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,99,79,62,52,39,43,53,48,0.968,7,0.976,,,,576,LINCOLN PARK
610520,LaSalle II Magnet Elementary School,ES,1148 N Honore St ,Chicago,IL,60622,Fulton Elementary Network,WEST SIDE COLLABORATIVE,66,81,36,52,83,79,55,51,0.951,5.6,0.948,,,,609,WEST TOWN
609910,Laughlin Falconer Elementary School,ES,3020 N Lamon Ave ,Chicago,IL,60641,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,54,24,48,27,22,30,49,53,0.961,5.7,0.97,,,,1520,BELMONT CRAGIN
610133,Laura S Ward Elementary School,ES,410 N Monticello Ave ,Chicago,IL,60624,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,,,,,,,,,0.929,3.9,0.975,,,,429,HUMBOLDT PARK
610034,Lawle Elementary Community Academy,ES,3500 W Douglas Blvd ,Chicago,IL,60623,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,,,,,,,,,0.91,18.8,0.948,,,,508,NORTH LAWLE
610024,Lazaro Cardenas Elementary School,ES,2345 S Millard Ave ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,,58,,,62,58,52,57,0.963,3.2,0.985,,,,654,SOUTH LAWLE
609907,Leif Ericson Elementary Scholastic Academy,ES,3600 W 5th Ave ,Chicago,IL,60624,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,33,,49,52,,,45,45,0.947,20.8,0.951,,,,518,EAST GARFIELD PARK
610298,Lenart Elementary Regional Gifted Center,ES,8101 S LaSalle St ,Chicago,IL,60620,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,79,58,51,67,50,63,52,52,0.974,0.3,0.978,,,,328,CHATHAM
610036,Leslie Lewis Elementary School,ES,1431 N Leamington Ave ,Chicago,IL,60651,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,21,37,36,64,30,48,42,43,0.918,37.7,0.953,,,,565,AUSTIN
609738,Lincoln Park High School,HS,2001 N Orchard St ,Chicago,IL,60614,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,65,61,44,49,45,45,,,0.846,9.2,0.96,53.6,77.9,75.5,2342,LINCOLN PARK
609807,Lionel Hampton Fine & Performing Arts Elementary School,ES,3434 W 77th St ,Chicago,IL,60652,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,42,,34,28,,,46,51,0.95,94.9,0.966,,,,658,ASHBURN
609834,Little Village Elementary School,ES,2620 S Lawle Ave ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,45,43,52,66,45,43,47,50,0.967,3.2,0.967,,,,842,SOUTH LAWLE
610325,Logale Middle School,MS,3212 W George St ,Chicago,IL,60618,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,56,,32,28,,,50,51,0.951,5.1,0.956,,,,941,AVOLE
609809,Lorenz Brentano Math & Science Academy Elementary School,ES,2723 N Fairfield Ave ,Chicago,IL,60647,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,57,47,43,46,30,32,,,0.947,9.2,0.977,,,,455,LOGAN SQUARE
609773,Louis A Agassiz Elementary School,ES,2851 N Seminary Ave ,Chicago,IL,60657,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,53,,23,21,,,56,47,0.952,32.6,0.968,,,,432,LAKE VIEW
609774,Louisa May Alcott Elementary School,ES,2625 N Orchard St ,Chicago,IL,60614,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,,66,,,56,57,60,41,0.966,3.7,0.971,,,,481,LINCOLN PARK
610156,Louis Armstrong Math & Science Elementary School,ES,5345 W Congress Pkwy ,Chicago,IL,60644,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,42,,49,62,,,59,53,0.926,83.4,0.979,,,,93,AUSTIN
610094,Louis Nettelhorst Elementary School,ES,3252 N Broadway St ,Chicago,IL,60657,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,58,,34,30,,,,,0.955,5.3,0.959,,,,729,LAKE VIEW
610117,Louis Pasteur Elementary School,ES,5825 S Kostner Ave ,Chicago,IL,60629,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,50,,42,38,,,,,0.95,5,0.958,,,,1173,WEST ELSDON
610237,Ludwig Van Beethoven Elementary School,ES,25 W 47th St ,Chicago,IL,60609,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,40,,58,59,,,46,52,0.937,11.4,0.947,,,,411,GRAND BOULEVARD
